level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team,MatchName,GameWeek
37,38,25.5,1.0,31.5,24,50.400000000000006,35.496,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,301440.0,55.545,30.328000000000003,,,,,,26.0,,,,,1.525,,,,5.0,4.0,6.0,3.0,0.01484598,0.01689528,0.0020492999999999987,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,0.0,5.0293564279822505,-45.127780543391026,E. Konsa,3.0,Aston Villa,Aston Villa vs Everton,4
38,39,26.0,1.0,34.0,24,55.545,30.328000000000003,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.51'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.7'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,301440.0,62.685,23.392,,,,,,,,,,,1.5666666666666667,,,,6.0,3.0,7.0,2.0,0.01689528,0.01935132,0.002456040000000003,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,5.966727345820601,0.0,-44.169684513742,E. Konsa,3.0,Aston Villa,Aston Villa vs Everton,4
39,40,27.0,1.0,36.0,24,63.73500000000001,21.352,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.27'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,400815.0,75.17999999999999,2.9920000000000004,,,,,,,,,,,1.6,,,,7.0,2.0,8.0,0.0,0.01935132,0.02122129,0.0018699699999999986,Aston Villa,Everton,24.0,Amadou Onana,DMC,True,0.13975021711978286,0.0,-58.06198888346501,A. Onana,3.0,Aston Villa,Aston Villa vs Everton,4
40,41,27.5,1.0,38.0,24,75.17999999999999,2.9920000000000004,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,318449.0,65.52,14.552,,,,,,28.0,,,,,1.6333333333333333,,,,8.0,0.0,7.0,1.0,0.02122129,0.01870347,-0.0025178200000000005,Aston Villa,Everton,7.0,John McGinn,AMR,True,0.0,-0.9900767371814112,129.88348473387137,J. McGinn,3.0,Aston Villa,Aston Villa vs Everton,4
41,42,28.0,1.0,40.0,24,65.52,14.552,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.62'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 35, 37, 216, 218]",True,318449.0,48.93000000000001,24.14,,,,,,,,,,,1.6666666666666665,,,,7.0,1.0,5.0,2.0,0.01870347,0.01429128,-0.00441219,Aston Villa,Everton,7.0,John McGinn,AMR,True,-12.920177333547315,0.0,149.9747283434819,J. McGinn,3.0,Aston Villa,Aston Villa vs Everton,4
42,43,28.5,1.0,42.5,24,48.93000000000001,24.14,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,301440.0,54.705000000000005,31.144000000000002,,,,,,29.0,,,,,1.7083333333333333,,,,5.0,2.0,6.0,3.0,0.01429128,0.01689528,0.0026039999999999987,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,0.0,6.554324122494911,50.493435183835416,E. Konsa,3.0,Aston Villa,Aston Villa vs Everton,4
43,44,29.0,1.0,45.0,24,54.705000000000005,31.144000000000002,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.84'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.8'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,301440.0,62.05500000000001,39.304,,,,,,,,,,,1.75,,,,6.0,3.0,7.0,4.0,0.01689528,0.0199707,0.0030754200000000023,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,7.10472324086394,0.0,47.98952018383267,E. Konsa,3.0,Aston Villa,Aston Villa vs Everton,4
44,45,29.5,1.0,46.0,24,62.05500000000001,39.304,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,136345.0,60.480000000000004,33.388000000000005,,,,,,30.0,,,,,1.7666666666666666,,,,7.0,4.0,6.0,3.0,0.0199707,0.01689528,-0.0030754200000000023,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,0.0,-1.2529058391803503,-104.90790565377326,Y. Tielemans,3.0,Aston Villa,Aston Villa vs Everton,4
45,46,30.0,1.0,47.0,24,60.480000000000004,33.388000000000005,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.67'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,136345.0,59.64,13.192,,,,,,,,,,,1.7833333333333332,,,,6.0,3.0,6.0,1.0,0.01689528,0.01611813,-0.0007771499999999973,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,-5.380727994762893,0.0,-92.3816959126926,Y. Tielemans,3.0,Aston Villa,Aston Villa vs Everton,4
46,47,31.0,1.0,50.0,24,59.64,12.988000000000001,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.54'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,408946.0,70.245,3.196,,,,,,,,,,,1.8333333333333335,,,,6.0,1.0,8.0,0.0,0.01611813,0.02122129,0.005103159999999999,Aston Villa,Everton,26.0,Lamare Bogarde,DR,True,3.5490139474819813,0.0,-42.71746708516009,L. Bogarde,3.0,Aston Villa,Aston Villa vs Everton,4
47,48,32.0,1.0,52.0,24,69.92999999999999,3.3320000000000003,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '49.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.81'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 35, 37, 216, 218]",True,362824.0,52.080000000000005,9.520000000000001,,,,,,,,,,,1.8666666666666667,,,,8.0,0.0,5.0,1.0,0.02122129,0.0138454,-0.0073758899999999995,Aston Villa,Everton,27.0,Morgan Rogers,AMC,True,-11.719890474781074,0.0,160.88027367006885,M. Rogers,3.0,Aston Villa,Aston Villa vs Everton,4
48,49,32.5,1.0,54.0,24,52.080000000000005,9.520000000000001,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,408946.0,46.410000000000004,16.592,,,,,,33.0,,,,,1.9,,,,6.0,1.0,5.0,1.0,0.01611813,0.0138454,-0.0022727300000000006,Aston Villa,Everton,26.0,Lamare Bogarde,DR,True,0.0,-2.8136318966657186,128.7210132330461,L. Bogarde,3.0,Aston Villa,Aston Villa vs Everton,4
49,50,33.0,1.0,56.0,24,46.410000000000004,16.592,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '42.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.22'}]","[91, 117, 30, 35, 37, 216, 218]",True,408946.0,37.065,28.900000000000002,,,,,,,,,,,1.9333333333333333,,,,5.0,1.0,4.0,3.0,0.0138454,0.01262646,-0.00121894,Aston Villa,Everton,26.0,Lamare Bogarde,DR,True,-7.004755633293605,0.0,127.2080312881439,L. Bogarde,3.0,Aston Villa,Aston Villa vs Everton,4
50,51,34.0,2.0,7.0,24,45.78,24.82,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.66'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.8'}]","[91, 117, 30, 35, 37, 216, 218]",True,301440.0,43.89,45.220000000000006,,,,,,,,,,,2.1166666666666667,,,,5.0,2.0,4.0,5.0,0.01429128,0.01269174,-0.00159954,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,-2.204181578499451,0.0,95.29317534763979,E. Konsa,3.0,Aston Villa,Aston Villa vs Everton,4
51,52,34.5,2.0,8.5,24,43.89,45.220000000000006,2.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,344259.0,44.625,49.504000000000005,,,,,,35.0,,,,,2.1416666666666666,,,,5.0,5.0,5.0,5.0,0.01429128,0.01429128,0.0,Aston Villa,Everton,14.0,Pau Torres,DC,True,0.0,-0.2024188752552547,80.26462610449506,P. Torres,3.0,Aston Villa,Aston Villa vs Everton,4
52,53,35.0,2.0,10.0,24,44.625,49.504000000000005,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.00'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.5'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,344259.0,65.10000000000001,49.57200000000001,,,,,,,,,,,2.1666666666666665,,,,5.0,5.0,7.0,5.0,0.01429128,0.01935132,0.005060040000000002,Aston Villa,Everton,14.0,Pau Torres,DC,True,19.50286578443108,0.0,0.1902856499368755,P. Torres,3.0,Aston Villa,Aston Villa vs Everton,4
53,54,36.0,2.0,11.0,24,65.10000000000001,49.57200000000001,2.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,369813.0,,,,,,,,,,,,,2.183333333333333,,,,,,,,,,,Aston Villa,Everton,41.0,Jacob Ramsey,AML,True,0.0,0.0,,J. Ramsey,3.0,Aston Villa,Aston Villa vs Everton,4
54,55,12.0,2.0,12.0,31,44.205000000000005,16.32,2.0,FirstHalf,BallRecovery,Successful,[],[93],False,317896.0,,,,,,,,,,,,,2.2,,,,,,,,,,,Everton,Aston Villa,11.0,Jack Harrison,AMR,True,0.0,0.0,,J. Harrison,4.0,Everton,Aston Villa vs Everton,4
55,56,13.0,2.0,13.0,31,44.205000000000005,16.32,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.72'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.2'}]","[91, 117, 30, 35, 38, 215, 218]",True,317896.0,32.97,8.976,,,,,,,,,,,2.216666666666667,,,,5.0,1.0,3.0,1.0,0.0138454,0.0105949,-0.0032505,Everton,Aston Villa,11.0,Jack Harrison,AMR,True,-12.939390033930536,0.0,-146.82849644391888,J. Harrison,4.0,Everton,Aston Villa vs Everton,4
56,57,14.0,2.0,15.0,31,33.285000000000004,8.636000000000001,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.19'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.7'}]","[91, 119, 117, 30, 124, 36, 38, 216, 218]",True,8166.0,54.285000000000004,6.596,,,,,,,,,,,2.25,,,,3.0,1.0,6.0,0.0,0.0105949,0.01473596,0.0041410599999999985,Everton,Aston Villa,18.0,Ashley Young,DR,True,18.422832295173023,0.0,-5.548466293718069,A. Young,4.0,Everton,Aston Villa vs Everton,4
57,58,15.0,2.0,18.0,31,51.975,6.324000000000001,2.0,FirstHalf,TakeOn,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '37'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 53]",True,141469.0,,,,,,,,,,,,,2.3,,,,,,,,,,,Everton,Aston Villa,9.0,Dominic Calvert-Lewin,FW,True,0.0,0.0,,D. Calvert-Lewin,4.0,Everton,Aston Villa vs Everton,4
58,59,37.0,2.0,18.0,24,53.025000000000006,61.67600000000001,2.0,FirstHalf,Tackle,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '15'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 143]",True,89925.0,,,,,,,,,,,,,2.3,,,,,,,,,,,Aston Villa,Everton,12.0,Lucas Digne,DL,True,0.0,0.0,,L. Digne,4.0,Everton,Aston Villa vs Everton,4
59,60,38.0,2.0,19.0,24,57.225,61.404,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.78'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,89925.0,62.05500000000001,58.75200000000001,,,,,,,,,,,2.3166666666666664,,,,6.0,7.0,7.0,7.0,0.01473596,0.0174506,0.002714640000000001,Aston Villa,Everton,12.0,Lucas Digne,DL,True,5.509107095368243,0.0,-28.769794003157926,L. Digne,4.0,Everton,Aston Villa vs Everton,4
60,61,39.0,2.0,19.0,24,61.95,59.024,2.0,FirstHalf,Dispossessed,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '595'}]","[91, 70]",True,136345.0,,,,,,,,,,,,,2.3166666666666664,,,,,,,,,,,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,0.0,0.0,,Y. Tielemans,4.0,Everton,Aston Villa vs Everton,4
61,62,595.0,2.0,19.0,31,43.050000000000004,8.976,2.0,FirstHalf,Tackle,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '39'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 143]",True,317896.0,,,,,,,,,,,,,2.3166666666666664,,,,,,,,,,,Everton,Aston Villa,11.0,Jack Harrison,AMR,True,0.0,0.0,,J. Harrison,4.0,Everton,Aston Villa vs Everton,4
62,63,16.0,2.0,21.0,31,44.205000000000005,7.48,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.99'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.7'}]","[91, 117, 30, 35, 37, 216, 218]",True,317896.0,41.685,13.124,,,,,,,,,,,2.35,,,,5.0,0.0,4.0,1.0,0.01248344,0.01214719,-0.00033624999999999974,Everton,Aston Villa,11.0,Jack Harrison,AMR,True,-0.3402688672242533,0.0,114.06037246351133,J. Harrison,4.0,Everton,Aston Villa vs Everton,4
63,64,17.0,2.0,22.0,31,41.685,13.124,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.03'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.7'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,80464.0,53.97,9.928,,,,,,,,,,,2.3666666666666667,,,,4.0,1.0,6.0,1.0,0.01214719,0.01611813,0.003970940000000001,Everton,Aston Villa,27.0,Idrissa Gueye,DMC,True,10.245098892200318,0.0,-14.582516160856056,I. Gueye,4.0,Everton,Aston Villa vs Everton,4
64,65,18.0,2.0,22.0,31,53.97,9.928,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.22'}]","[91, 117, 30, 35, 38, 216, 218]",True,141469.0,45.675000000000004,9.316,,,,,,,,,,,2.3666666666666667,,,,6.0,1.0,5.0,1.0,0.01611813,0.0138454,-0.0022727300000000006,Everton,Aston Villa,9.0,Dominic Calvert-Lewin,FW,True,-7.832683683076539,0.0,-175.78039785661966,D. Calvert-Lewin,4.0,Everton,Aston Villa vs Everton,4
65,66,19.0,2.0,27.0,31,62.370000000000005,1.292,2.0,FirstHalf,TakeOn,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '40'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 53]",True,317896.0,,,,,,,,,,,,,2.45,,,,,,,,,,,Everton,Aston Villa,11.0,Jack Harrison,AMR,True,0.0,0.0,,J. Harrison,4.0,Everton,Aston Villa vs Everton,4
66,67,40.0,2.0,27.0,24,42.63,66.708,2.0,FirstHalf,Tackle,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '19'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 143]",True,369813.0,,,,,,,,,,,,,2.45,,,,,,,,,,,Aston Villa,Everton,41.0,Jacob Ramsey,AML,True,0.0,0.0,,J. Ramsey,4.0,Everton,Aston Villa vs Everton,4
67,68,21.0,2.0,41.0,31,62.160000000000004,0.0,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.39'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[91, 212, 36, 37, 217]",True,8166.0,70.665,2.176,,,,,,,,,,,2.6833333333333336,,,,7.0,0.0,8.0,0.0,0.0174506,0.02122129,0.00377069,Everton,Aston Villa,18.0,Ashley Young,DR,True,7.877303883405133,0.0,14.351243612873535,A. Young,4.0,Everton,Aston Villa vs Everton,4
68,69,22.0,2.0,42.0,31,69.825,4.6240000000000006,2.0,FirstHalf,Dispossessed,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '42'}]","[91, 70]",True,141469.0,,,,,,,,,,,,,2.7,,,,,,,,,,,Everton,Aston Villa,9.0,Dominic Calvert-Lewin,FW,True,0.0,0.0,,D. Calvert-Lewin,4.0,Everton,Aston Villa vs Everton,4
69,70,42.0,2.0,43.0,24,35.175000000000004,63.376000000000005,2.0,FirstHalf,Tackle,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '22'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 142]",True,369813.0,,,,,,,,,,,,,2.716666666666667,,,,,,,,,,,Aston Villa,Everton,41.0,Jacob Ramsey,AML,True,0.0,0.0,,J. Ramsey,4.0,Everton,Aston Villa vs Everton,4
70,71,24.0,2.0,44.0,31,69.72000000000001,9.520000000000001,2.0,FirstHalf,Aerial,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '43'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[197, 199]",False,141469.0,,,,,,,,,,,,,2.7333333333333334,,,,,,,,,,,Everton,Aston Villa,9.0,Dominic Calvert-Lewin,FW,True,0.0,0.0,,D. Calvert-Lewin,4.0,Everton,Aston Villa vs Everton,4
71,72,43.0,2.0,44.0,24,35.28,58.480000000000004,2.0,FirstHalf,Aerial,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '24'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[198, 200]",False,136345.0,,,,,,,,,,,,,2.7333333333333334,,,,,,,,,,,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,0.0,0.0,,Y. Tielemans,4.0,Everton,Aston Villa vs Everton,4
72,73,25.0,2.0,44.0,31,67.2,8.092,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.59'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.9'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.5'}]","[91, 119, 117, 30, 139, 35, 37, 216, 218]",True,141469.0,67.095,13.940000000000001,,,,,,,,,,,2.7333333333333334,,,,7.0,0.0,7.0,1.0,0.0174506,0.01870347,0.0012528699999999997,Everton,Aston Villa,9.0,Dominic Calvert-Lewin,FW,True,2.9406511709724725,0.0,91.02862696557882,D. Calvert-Lewin,4.0,Everton,Aston Villa vs Everton,4
